UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
172918,30,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
172954, 0,"R",52,"R",0,"R",0,"R",0,"R",52,"R",0,"R",0
172954,10,"R",52,"R",0,"R",0,"R",0,"R",52,"R",0,"R",0
172954,20,"R",46,"R",0,"R",0,"R",0,"R",46,"R",0,"R",0
172954,30,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
172963, 0,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
172963,10,"R",126,"R",0,"R",0,"R",0,"R",126,"R",0,"R",0
172963,20,"R",114,"R",0,"R",0,"R",0,"R",114,"R",0,"R",0
172963,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
173045, 0,"R",159,"R",37,"R",57,"R",40,"R",25,"R",0,"R",0
173045,10,"R",159,"R",37,"R",57,"R",40,"R",25,"R",0,"R",0
173045,20,"R",90,"R",35,"R",55,"R",0,"R",0,"R",0,"R",0
173045,30,"R",33,"R",0,"R",0,"R",32,"R",1,"R",0,"R",0
173045,40,"R",36,"R",2,"R",2,"R",8,"R",24,"R",0,"R",0
173045,41,"R",36,"R",2,"R",2,"R",8,"R",24,"R",0,"R",0
173045,45,"R",36,"R",2,"R",2,"R",8,"R",24,"R",0,"R",0
173063, 0,"R",59,"R",0,"R",0,"R",0,"R",59,"R",0,"R",0
173063,10,"R",59,"R",0,"R",0,"R",0,"R",59,"R",0,"R",0
173063,20,"R",45,"R",0,"R",0,"R",0,"R",45,"R",0,"R",0
173063,30,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
173063,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173063,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173115, 0,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
173115,10,"R",22,"R",0,"R",0,"R",0,"R",22,"R",0,"R",0
173115,20,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
173115,30,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
173115,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
173115,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
173124, 0,"R",165,"R",39,"R",59,"R",67,"R",0,"R",0,"R",0
173124,10,"R",165,"R",39,"R",59,"R",67,"R",0,"R",0,"R",0
173124,20,"R",85,"R",39,"R",44,"R",2,"R",0,"R",0,"R",0
173124,30,"R",57,"R",0,"R",12,"R",45,"R",0,"R",0,"R",0
173124,40,"R",23,"R",0,"R",3,"R",20,"R",0,"R",0,"R",0
173124,42,"R",23,"R",0,"R",3,"R",20,"R",0,"R",0,"R",0
173142, 0,"R",44,"R",15,"R",14,"R",15,"R",0,"R",0,"R",0
173142,10,"R",44,"R",15,"R",14,"R",15,"R",0,"R",0,"R",0
173142,40,"R",44,"R",15,"R",14,"R",15,"R",0,"R",0,"R",0
173142,42,"R",3,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0
173142,43,"R",41,"R",15,"R",12,"R",14,"R",0,"R",0,"R",0
173160, 0,"R",169,"R",63,"R",69,"R",34,"R",3,"R",0,"R",0
173160,10,"R",169,"R",63,"R",69,"R",34,"R",3,"R",0,"R",0
173160,20,"R",105,"R",61,"R",41,"R",3,"R",0,"R",0,"R",0
173160,30,"R",42,"R",2,"R",15,"R",23,"R",2,"R",0,"R",0
173160,40,"R",22,"R",0,"R",13,"R",8,"R",1,"R",0,"R",0
173160,41,"R",16,"R",0,"R",9,"R",6,"R",1,"R",0,"R",0
173160,42,"R",6,"R",0,"R",4,"R",2,"R",0,"R",0,"R",0
173160,44,"R",16,"R",0,"R",9,"R",6,"R",1,"R",0,"R",0
173203, 0,"R",78,"R",0,"R",0,"R",0,"R",78,"R",0,"R",0
173203,10,"R",78,"R",0,"R",0,"R",0,"R",78,"R",0,"R",0
173203,20,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
173203,30,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
173203,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
173203,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
173258, 0,"R",239,"R",111,"R",46,"R",49,"R",1,"R",13,"R",19
173258,10,"R",235,"R",111,"R",46,"R",49,"R",1,"R",13,"R",15
173258,20,"R",144,"R",102,"R",42,"R",0,"R",0,"R",0,"R",0
173258,30,"R",46,"R",0,"R",1,"R",45,"R",0,"R",0,"R",0
173258,40,"R",45,"R",9,"R",3,"R",4,"R",1,"R",13,"R",15
173258,41,"R",30,"R",9,"R",3,"R",4,"R",1,"R",13,"R",0
173258,42,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15
173258,44,"R",30,"R",9,"R",3,"R",4,"R",1,"R",13,"R",0
173258,50,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
173300, 0,"R",125,"R",44,"R",44,"R",32,"R",5,"R",0,"R",0
173300,10,"R",125,"R",44,"R",44,"R",32,"R",5,"R",0,"R",0
173300,20,"R",87,"R",44,"R",41,"R",2,"R",0,"R",0,"R",0
173300,30,"R",21,"R",0,"R",0,"R",21,"R",0,"R",0,"R",0
173300,40,"R",17,"R",0,"R",3,"R",9,"R",5,"R",0,"R",0
173300,41,"R",15,"R",0,"R",3,"R",8,"R",4,"R",0,"R",0
173300,42,"R",2,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0
173300,44,"R",15,"R",0,"R",3,"R",8,"R",4,"R",0,"R",0
173328, 0,"R",95,"R",24,"R",32,"R",39,"R",0,"R",0,"R",0
173328,10,"R",95,"R",24,"R",32,"R",39,"R",0,"R",0,"R",0
173328,20,"R",18,"R",17,"R",1,"R",0,"R",0,"R",0,"R",0
173328,30,"R",54,"R",5,"R",21,"R",28,"R",0,"R",0,"R",0
173328,40,"R",23,"R",2,"R",10,"R",11,"R",0,"R",0,"R",0
173328,42,"R",23,"R",2,"R",10,"R",11,"R",0,"R",0,"R",0
173416, 0,"R",57,"R",0,"R",0,"R",0,"R",57,"R",0,"R",0
173416,10,"R",57,"R",0,"R",0,"R",0,"R",57,"R",0,"R",0
173416,20,"R",47,"R",0,"R",0,"R",0,"R",47,"R",0,"R",0
173416,30,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
173452, 0,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
173452,10,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
173452,40,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
173452,41,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
173452,45,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
173461, 0,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
173461,10,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
173461,20,"R",59,"R",0,"R",0,"R",0,"R",59,"R",0,"R",0
173461,30,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
173559, 0,"R",111,"R",0,"R",0,"R",0,"R",111,"R",0,"R",0
173559,10,"R",111,"R",0,"R",0,"R",0,"R",111,"R",0,"R",0
173559,20,"R",97,"R",0,"R",0,"R",0,"R",97,"R",0,"R",0
173559,30,"R",14,"R",0,"R",0,"R",0,"R",14,"R",0,"R",0
173638, 0,"R",74,"R",0,"R",0,"R",0,"R",74,"R",0,"R",0
173638,10,"R",74,"R",0,"R",0,"R",0,"R",74,"R",0,"R",0
173638,20,"R",62,"R",0,"R",0,"R",0,"R",62,"R",0,"R",0
173638,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
173647, 0,"R",183,"R",47,"R",61,"R",60,"R",15,"R",0,"R",0
173647,10,"R",183,"R",47,"R",61,"R",60,"R",15,"R",0,"R",0
173647,20,"R",107,"R",47,"R",60,"R",0,"R",0,"R",0,"R",0
173647,30,"R",25,"R",0,"R",0,"R",25,"R",0,"R",0,"R",0
173647,40,"R",51,"R",0,"R",1,"R",35,"R",15,"R",0,"R",0
173647,41,"R",13,"R",0,"R",0,"R",8,"R",5,"R",0,"R",0
173647,42,"R",38,"R",0,"R",1,"R",27,"R",10,"R",0,"R",0
173647,44,"R",13,"R",0,"R",0,"R",8,"R",5,"R",0,"R",0
173665, 0,"R",116,"R",43,"R",32,"R",18,"R",5,"R",9,"R",9
173665,10,"R",116,"R",43,"R",32,"R",18,"R",5,"R",9,"R",9
173665,20,"R",75,"R",43,"R",31,"R",1,"R",0,"R",0,"R",0
173665,30,"R",18,"R",0,"R",1,"R",17,"R",0,"R",0,"R",0
173665,40,"R",23,"R",0,"R",0,"R",0,"R",5,"R",9,"R",9
173665,42,"R",23,"R",0,"R",0,"R",0,"R",5,"R",9,"R",9
173708, 0,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
173708,10,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
173708,20,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
173708,30,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
173708,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173708,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173735, 0,"R",107,"R",0,"R",0,"R",0,"R",107,"R",0,"R",0
173735,10,"R",107,"R",0,"R",0,"R",0,"R",107,"R",0,"R",0
173735,20,"R",86,"R",0,"R",0,"R",0,"R",86,"R",0,"R",0
173735,30,"R",19,"R",0,"R",0,"R",0,"R",19,"R",0,"R",0
173735,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
173735,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
173799, 0,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
173799,10,"R",70,"R",0,"R",0,"R",0,"R",70,"R",0,"R",0
173799,20,"R",57,"R",0,"R",0,"R",0,"R",57,"R",0,"R",0
173799,30,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
173799,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
173799,42,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
173896, 0,"R",24,"R",16,"R",3,"R",5,"R",0,"R",0,"R",0
173896,10,"R",24,"R",16,"R",3,"R",5,"R",0,"R",0,"R",0
173896,20,"R",15,"R",15,"R",0,"R",0,"R",0,"R",0,"R",0
173896,30,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
173896,40,"R",8,"R",1,"R",3,"R",4,"R",0,"R",0,"R",0
173896,41,"R",8,"R",1,"R",3,"R",4,"R",0,"R",0,"R",0
173896,44,"R",8,"R",1,"R",3,"R",4,"R",0,"R",0,"R",0
173902, 0,"R",195,"R",77,"R",45,"R",34,"R",32,"R",4,"R",3
173902,10,"R",195,"R",77,"R",45,"R",34,"R",32,"R",4,"R",3
173902,20,"R",122,"R",77,"R",45,"R",0,"R",0,"R",0,"R",0
173902,30,"R",34,"R",0,"R",0,"R",34,"R",0,"R",0,"R",0
173902,40,"R",39,"R",0,"R",0,"R",0,"R",32,"R",4,"R",3
173902,42,"R",39,"R",0,"R",0,"R",0,"R",32,"R",4,"R",3
173911, 0,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
173911,10,"R",76,"R",0,"R",0,"R",0,"R",76,"R",0,"R",0
173911,20,"R",59,"R",0,"R",0,"R",0,"R",59,"R",0,"R",0
173911,30,"R",16,"R",0,"R",0,"R",0,"R",16,"R",0,"R",0
173911,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173911,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
173920, 0,"R",480,"R",186,"R",139,"R",146,"R",9,"R",0,"R",0
173920,10,"R",480,"R",186,"R",139,"R",146,"R",9,"R",0,"R",0
173920,20,"R",330,"R",185,"R",135,"R",10,"R",0,"R",0,"R",0
173920,30,"R",114,"R",0,"R",4,"R",109,"R",1,"R",0,"R",0
173920,40,"R",36,"R",1,"R",0,"R",27,"R",8,"R",0,"R",0
173920,42,"R",36,"R",1,"R",0,"R",27,"R",8,"R",0,"R",0
174020, 0,"R",149,"R",52,"R",52,"R",45,"R",0,"R",0,"R",0
174020,10,"R",149,"R",52,"R",52,"R",45,"R",0,"R",0,"R",0
174020,20,"R",102,"R",52,"R",47,"R",3,"R",0,"R",0,"R",0
174020,30,"R",40,"R",0,"R",4,"R",36,"R",0,"R",0,"R",0
174020,40,"R",7,"R",0,"R",1,"R",6,"R",0,"R",0,"R",0
174020,42,"R",7,"R",0,"R",1,"R",6,"R",0,"R",0,"R",0
174066, 0,"R",3691,"R",1202,"R",903,"R",1177,"R",38,"R",0,"R",371
174066,10,"R",3326,"R",1202,"R",903,"R",1177,"R",38,"R",0,"R",6
174066,20,"R",1628,"R",1057,"R",569,"R",2,"R",0,"R",0,"R",0
174066,30,"R",470,"R",0,"R",30,"R",440,"R",0,"R",0,"R",0
174066,40,"R",1228,"R",145,"R",304,"R",735,"R",38,"R",0,"R",6
174066,41,"R",37,"R",3,"R",16,"R",14,"R",4,"R",0,"R",0
174066,42,"R",1170,"R",137,"R",286,"R",710,"R",32,"R",0,"R",5
174066,43,"R",21,"R",5,"R",2,"R",11,"R",2,"R",0,"R",1
174066,44,"R",37,"R",3,"R",16,"R",14,"R",4,"R",0,"R",0
174066,50,"R",365,"R",0,"R",0,"R",0,"R",0,"R",0,"R",365
174075, 0,"R",60,"R",8,"R",16,"R",11,"R",2,"R",0,"R",23
174075,10,"R",37,"R",8,"R",16,"R",11,"R",2,"R",0,"R",0
174075,20,"R",24,"R",8,"R",16,"R",0,"R",0,"R",0,"R",0
174075,30,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0
174075,40,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
174075,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
174075,50,"R",23,"R",0,"R",0,"R",0,"R",0,"R",0,"R",23
174127, 0,"R",37,"R",21,"R",8,"R",4,"R",0,"R",0,"R",4
174127,10,"R",37,"R",21,"R",8,"R",4,"R",0,"R",0,"R",4
174127,40,"R",37,"R",21,"R",8,"R",4,"R",0,"R",0,"R",4
174127,41,"R",33,"R",21,"R",8,"R",4,"R",0,"R",0,"R",0
174127,42,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4
174127,44,"R",33,"R",21,"R",8,"R",4,"R",0,"R",0,"R",0
174136, 0,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
174136,10,"R",104,"R",0,"R",0,"R",0,"R",104,"R",0,"R",0
174136,20,"R",94,"R",0,"R",0,"R",0,"R",94,"R",0,"R",0
174136,30,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
174136,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
174136,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
174154, 0,"R",24,"R",0,"R",5,"R",14,"R",5,"R",0,"R",0
174154,10,"R",24,"R",0,"R",5,"R",14,"R",5,"R",0,"R",0
174154,40,"R",24,"R",0,"R",5,"R",14,"R",5,"R",0,"R",0
174154,41,"R",24,"R",0,"R",5,"R",14,"R",5,"R",0,"R",0
174154,45,"R",24,"R",0,"R",5,"R",14,"R",5,"R",0,"R",0
174233, 0,"R",461,"R",89,"R",145,"R",143,"R",83,"R",0,"R",1
174233,10,"R",460,"R",89,"R",145,"R",143,"R",83,"R",0,"R",0
174233,20,"R",231,"R",89,"R",142,"R",0,"R",0,"R",0,"R",0
174233,30,"R",78,"R",0,"R",3,"R",75,"R",0,"R",0,"R",0
174233,40,"R",151,"R",0,"R",0,"R",68,"R",83,"R",0,"R",0
174233,41,"R",45,"R",0,"R",0,"R",21,"R",24,"R",0,"R",0
174233,42,"R",105,"R",0,"R",0,"R",47,"R",58,"R",0,"R",0
174233,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
174233,44,"R",45,"R",0,"R",0,"R",21,"R",24,"R",0,"R",0
174233,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
174251, 0,"R",100,"R",24,"R",41,"R",13,"R",0,"R",0,"R",22
174251,10,"R",78,"R",24,"R",41,"R",13,"R",0,"R",0,"R",0
174251,20,"R",63,"R",23,"R",40,"R",0,"R",0,"R",0,"R",0
174251,30,"R",11,"R",0,"R",0,"R",11,"R",0,"R",0,"R",0
174251,40,"R",4,"R",1,"R",1,"R",2,"R",0,"R",0,"R",0
174251,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
174251,42,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0
174251,43,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0
174251,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
174251,50,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
174358, 0,"R",171,"R",85,"R",35,"R",48,"R",2,"R",0,"R",1
174358,10,"R",171,"R",85,"R",35,"R",48,"R",2,"R",0,"R",1
174358,20,"R",117,"R",84,"R",32,"R",1,"R",0,"R",0,"R",0
174358,30,"R",34,"R",1,"R",3,"R",30,"R",0,"R",0,"R",0
174358,40,"R",20,"R",0,"R",0,"R",17,"R",2,"R",0,"R",1
174358,42,"R",18,"R",0,"R",0,"R",17,"R",1,"R",0,"R",0
174358,43,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
174376, 0,"R",85,"R",0,"R",0,"R",0,"R",85,"R",0,"R",0
174376,10,"R",85,"R",0,"R",0,"R",0,"R",85,"R",0,"R",0
174376,20,"R",79,"R",0,"R",0,"R",0,"R",79,"R",0,"R",0
174376,30,"R",6,"R",0,"R",0,"R",0,"R",6,"R",0,"R",0
174428, 0,"R",143,"R",0,"R",0,"R",0,"R",143,"R",0,"R",0
174428,10,"R",143,"R",0,"R",0,"R",0,"R",143,"R",0,"R",0
174428,20,"R",131,"R",0,"R",0,"R",0,"R",131,"R",0,"R",0
174428,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
174437, 0,"R",41,"R",12,"R",13,"R",14,"R",2,"R",0,"R",0
174437,10,"R",41,"R",12,"R",13,"R",14,"R",2,"R",0,"R",0
174437,40,"R",41,"R",12,"R",13,"R",14,"R",2,"R",0,"R",0
174437,42,"R",41,"R",12,"R",13,"R",14,"R",2,"R",0,"R",0
174473, 0,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
174473,10,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
174473,20,"R",61,"R",0,"R",0,"R",0,"R",61,"R",0,"R",0
174473,30,"R",13,"R",0,"R",0,"R",0,"R",13,"R",0,"R",0
174473,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
174473,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
174491, 0,"R",68,"R",25,"R",16,"R",23,"R",2,"R",2,"R",0
174491,10,"R",68,"R",25,"R",16,"R",23,"R",2,"R",2,"R",0
174491,40,"R",68,"R",25,"R",16,"R",23,"R",2,"R",2,"R",0
174491,42,"R",68,"R",25,"R",16,"R",23,"R",2,"R",2,"R",0
174507, 0,"R",62,"R",13,"R",16,"R",22,"R",8,"R",0,"R",3
174507,10,"R",62,"R",13,"R",16,"R",22,"R",8,"R",0,"R",3
174507,40,"R",62,"R",13,"R",16,"R",22,"R",8,"R",0,"R",3
174507,41,"R",46,"R",12,"R",15,"R",12,"R",5,"R",0,"R",2
174507,42,"R",16,"R",1,"R",1,"R",10,"R",3,"R",0,"R",1
174507,44,"R",46,"R",12,"R",15,"R",12,"R",5,"R",0,"R",2
174525, 0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
174525,10,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
174525,40,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
174525,41,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
174525,45,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
174570, 0,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
174570,10,"R",21,"R",0,"R",0,"R",0,"R",21,"R",0,"R",0
174570,20,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
174570,30,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
174738, 0,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
174738,10,"R",96,"R",0,"R",0,"R",0,"R",96,"R",0,"R",0
174738,20,"R",87,"R",0,"R",0,"R",0,"R",87,"R",0,"R",0
174738,30,"R",9,"R",0,"R",0,"R",0,"R",9,"R",0,"R",0
174747, 0,"R",117,"R",46,"R",40,"R",25,"R",6,"R",0,"R",0
174747,10,"R",117,"R",46,"R",40,"R",25,"R",6,"R",0,"R",0
174747,20,"R",83,"R",46,"R",37,"R",0,"R",0,"R",0,"R",0
174747,30,"R",5,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0
174747,40,"R",29,"R",0,"R",2,"R",21,"R",6,"R",0,"R",0
174747,42,"R",29,"R",0,"R",2,"R",21,"R",6,"R",0,"R",0
174756, 0,"R",83,"R",0,"R",0,"R",0,"R",83,"R",0,"R",0
174756,10,"R",83,"R",0,"R",0,"R",0,"R",83,"R",0,"R",0
174756,20,"R",75,"R",0,"R",0,"R",0,"R",75,"R",0,"R",0
174756,30,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
174783, 0,"R",346,"R",160,"R",74,"R",100,"R",12,"R",0,"R",0
174783,10,"R",346,"R",160,"R",74,"R",100,"R",12,"R",0,"R",0
174783,20,"R",224,"R",159,"R",61,"R",4,"R",0,"R",0,"R",0
174783,30,"R",69,"R",0,"R",13,"R",55,"R",1,"R",0,"R",0
174783,40,"R",53,"R",1,"R",0,"R",41,"R",11,"R",0,"R",0
174783,42,"R",53,"R",1,"R",0,"R",41,"R",11,"R",0,"R",0
174792, 0,"R",121,"R",37,"R",38,"R",34,"R",12,"R",0,"R",0
174792,10,"R",121,"R",37,"R",38,"R",34,"R",12,"R",0,"R",0
174792,20,"R",71,"R",37,"R",34,"R",0,"R",0,"R",0,"R",0
174792,30,"R",8,"R",0,"R",2,"R",6,"R",0,"R",0,"R",0
174792,40,"R",42,"R",0,"R",2,"R",28,"R",12,"R",0,"R",0
174792,42,"R",42,"R",0,"R",2,"R",28,"R",12,"R",0,"R",0
174817, 0,"R",82,"R",21,"R",35,"R",24,"R",2,"R",0,"R",0
174817,10,"R",82,"R",21,"R",35,"R",24,"R",2,"R",0,"R",0
174817,20,"R",45,"R",14,"R",26,"R",5,"R",0,"R",0,"R",0
174817,30,"R",10,"R",0,"R",2,"R",7,"R",1,"R",0,"R",0
174817,40,"R",27,"R",7,"R",7,"R",12,"R",1,"R",0,"R",0
174817,42,"R",27,"R",7,"R",7,"R",12,"R",1,"R",0,"R",0
174844, 0,"R",222,"R",53,"R",72,"R",78,"R",16,"R",0,"R",3
174844,10,"R",222,"R",53,"R",72,"R",78,"R",16,"R",0,"R",3
174844,20,"R",108,"R",52,"R",56,"R",0,"R",0,"R",0,"R",0
174844,30,"R",34,"R",1,"R",2,"R",30,"R",1,"R",0,"R",0
174844,40,"R",80,"R",0,"R",14,"R",48,"R",15,"R",0,"R",3
174844,41,"R",30,"R",0,"R",12,"R",11,"R",4,"R",0,"R",3
174844,42,"R",50,"R",0,"R",2,"R",37,"R",11,"R",0,"R",0
174844,44,"R",30,"R",0,"R",12,"R",11,"R",4,"R",0,"R",3
174862, 0,"R",25,"R",5,"R",9,"R",11,"R",0,"R",0,"R",0
174862,10,"R",25,"R",5,"R",9,"R",11,"R",0,"R",0,"R",0
174862,20,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0,"R",0
174862,30,"R",17,"R",2,"R",8,"R",7,"R",0,"R",0,"R",0
174862,40,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",0
174862,41,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
174862,42,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
174862,44,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
174899, 0,"R",164,"R",16,"R",48,"R",87,"R",9,"R",4,"R",0
174899,10,"R",164,"R",16,"R",48,"R",87,"R",9,"R",4,"R",0
174899,20,"R",56,"R",16,"R",35,"R",5,"R",0,"R",0,"R",0
174899,30,"R",41,"R",0,"R",8,"R",33,"R",0,"R",0,"R",0
174899,40,"R",67,"R",0,"R",5,"R",49,"R",9,"R",4,"R",0
174899,41,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
174899,42,"R",59,"R",0,"R",5,"R",41,"R",9,"R",4,"R",0
174899,44,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
174914, 0,"R",400,"R",139,"R",145,"R",61,"R",7,"R",43,"R",5
174914,10,"R",395,"R",139,"R",145,"R",61,"R",7,"R",43,"R",0
174914,20,"R",277,"R",136,"R",141,"R",0,"R",0,"R",0,"R",0
174914,30,"R",59,"R",1,"R",3,"R",52,"R",3,"R",0,"R",0
174914,40,"R",59,"R",2,"R",1,"R",9,"R",4,"R",43,"R",0
174914,42,"R",59,"R",2,"R",1,"R",9,"R",4,"R",43,"R",0
174914,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
175005, 0,"R",227,"R",32,"R",72,"R",120,"R",3,"R",0,"R",0
175005,10,"R",227,"R",32,"R",72,"R",120,"R",3,"R",0,"R",0
175005,20,"R",69,"R",28,"R",41,"R",0,"R",0,"R",0,"R",0
175005,30,"R",42,"R",0,"R",15,"R",27,"R",0,"R",0,"R",0
175005,40,"R",116,"R",4,"R",16,"R",93,"R",3,"R",0,"R",0
175005,41,"R",83,"R",4,"R",14,"R",65,"R",0,"R",0,"R",0
175005,42,"R",33,"R",0,"R",2,"R",28,"R",3,"R",0,"R",0
175005,44,"R",83,"R",4,"R",14,"R",65,"R",0,"R",0,"R",0
175014, 0,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
175014,10,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
175014,40,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
175014,41,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
175014,45,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
175041, 0,"R",113,"R",0,"R",0,"R",0,"R",113,"R",0,"R",0
175041,10,"R",113,"R",0,"R",0,"R",0,"R",113,"R",0,"R",0
175041,20,"R",98,"R",0,"R",0,"R",0,"R",98,"R",0,"R",0
175041,30,"R",12,"R",0,"R",0,"R",0,"R",12,"R",0,"R",0
175041,40,"R",3,"R",0,"R",0,"R",0,"R",3,"R",0,"R",0
175041,42,"R",2,"R",0,"R",0,"R",0,"R",2,"R",0,"R",0
175041,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
175078, 0,"R",102,"R",46,"R",27,"R",28,"R",1,"R",0,"R",0
175078,10,"R",102,"R",46,"R",27,"R",28,"R",1,"R",0,"R",0
175078,20,"R",74,"R",46,"R",27,"R",1,"R",0,"R",0,"R",0
175078,30,"R",17,"R",0,"R",0,"R",17,"R",0,"R",0,"R",0
