UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
436429,18, 18,"R",18,"R",2
436429,19, 19,"R",10,"R",2
436429,20, 20,"R",7,"R",0
436429,21, 21,"R",8,"R",0
436429,22, 22,"R",19,"R",5
436429,23, 23,"R",1,"R",0
436429,24, 24,"R",12,"R",2
436429,25, 25,"R",15,"R",3
436429,26, 26,"R",26,"R",3
436429,27, 27,"R",8,"R",0
436429,28, 28,"R",22,"R",1
436429,29, 29,"R",15,"R",2
436429,31, 31,"R",4,"R",2
436429,32, 32,"R",22,"R",4
436429,33, 33,"R",2,"R",0
436429,34, 34,"R",21,"R",3
436429,35, 35,"R",8,"R",0
436429,36, 36,"R",38,"R",2
436429,37, 37,"R",35,"R",4
436429,38, 38,"R",2,"R",0
436429,39, 39,"R",31,"R",4
436429,40, 40,"R",8,"R",0
436429,41, 41,"R",13,"R",3
436429,42, 42,"R",28,"R",5
436429,44, 44,"R",5,"R",2
436429,45, 45,"R",22,"R",2
436429,46, 46,"R",3,"R",1
436429,47, 47,"R",20,"R",2
436429,48, 48,"R",93,"R",14
436429,49, 49,"R",9,"R",2
436429,51, 51,"R",23,"R",3
436429,53, 53,"R",19,"R",3
436429,54, 54,"R",5,"R",0
436429,55, 55,"R",15,"R",1
436429,56, 56,"R",1,"R",0
436429,58,999,"R",1096,"R",153
436429,72, 72,"R",1,"R",1
436429,89,999,"R",1,"R",1
436429,90, 90,"R",10,"R",0
436429,98, 98,"R",2,"A",
436429,99, 99,"R",1109,"R",154
436553,72, 72,"R",20,"R",20
436553,89,999,"R",20,"R",20
436553,99, 99,"R",20,"R",20
436599,23, 23,"R",1,"R",1
436599,25, 25,"R",11,"R",1
436599,33, 33,"R",4,"R",0
436599,44, 44,"R",2,"R",0
436599,58,999,"R",18,"R",2
436599,98, 98,"R",1,"A",
436599,99, 99,"R",19,"R",2
436614, 2,  2,"R",1,"R",1
436614, 4,  4,"R",3,"R",1
436614, 6,  6,"R",2,"R",2
436614, 8,  8,"R",1,"R",1
436614,45, 45,"R",1,"R",1
436614,49, 49,"R",1,"R",0
436614,56, 56,"R",1,"R",1
436614,58,999,"R",10,"R",7
436614,99, 99,"R",10,"R",7
436632,37, 37,"R",109,"R",2
436632,58,999,"R",109,"R",2
436632,99, 99,"R",109,"R",2
436650,22, 22,"R",26,"R",7
436650,58,999,"R",26,"R",7
436650,99, 99,"R",26,"R",7
436775, 4,  4,"R",1,"R",1
436775, 5,  5,"R",1,"R",1
436775,19, 19,"R",1,"R",1
436775,48, 48,"R",30,"R",19
436775,58,999,"R",33,"R",22
436775,99, 99,"R",33,"R",22
436818, 9,  9,"R",240,"R",220
436818,58,999,"R",240,"R",220
436818,99, 99,"R",240,"R",220
436827, 9,  9,"R",178,"R",166
436827,36, 36,"R",2,"R",2
436827,42, 42,"R",1,"R",1
436827,58,999,"R",181,"R",169
436827,90, 90,"R",1,"R",1
436827,99, 99,"R",182,"R",170
436836, 6,  6,"R",1,"R",0
436836, 9,  9,"R",591,"R",560
436836,10, 10,"R",1,"R",1
436836,12, 12,"R",1,"R",1
436836,17, 17,"R",1,"R",1
436836,25, 25,"R",9,"R",9
436836,33, 33,"R",1,"R",1
436836,34, 34,"R",9,"R",9
436836,36, 36,"R",29,"R",29
436836,39, 39,"R",1,"R",1
436836,41, 41,"R",1,"R",1
436836,42, 42,"R",2,"R",2
436836,44, 44,"R",1,"R",0
436836,45, 45,"R",1,"R",0
436836,48, 48,"R",1,"R",1
436836,51, 51,"R",1,"R",1
436836,53, 53,"R",1,"R",1
436836,58,999,"R",652,"R",618
436836,90, 90,"R",5,"R",5
436836,99, 99,"R",657,"R",623
437097, 4,  4,"R",1,"Z",0
437097, 5,  5,"R",1,"Z",0
437097,12, 12,"R",1,"Z",0
437097,58,999,"R",3,"Z",0
437097,99, 99,"R",3,"Z",0
437103, 1,  1,"R",3,"R",0
437103, 5,  5,"R",2,"R",0
437103, 6,  6,"R",2,"R",0
437103,13, 13,"R",3,"R",0
437103,17, 17,"R",4,"R",0
437103,18, 18,"R",1,"R",0
437103,21, 21,"R",1,"R",0
437103,22, 22,"R",1690,"R",660
437103,27, 27,"R",1,"R",0
437103,28, 28,"R",6,"R",1
437103,29, 29,"R",2,"R",0
437103,36, 36,"R",1,"R",0
437103,41, 41,"R",1,"R",0
437103,48, 48,"R",19,"R",0
437103,49, 49,"R",1,"R",0
437103,51, 51,"R",2,"R",0
437103,55, 55,"R",1,"R",0
437103,58,999,"R",1740,"R",661
437103,90, 90,"R",13,"R",0
437103,98, 98,"R",1,"A",
437103,99, 99,"R",1754,"R",661
437237, 9,  9,"R",1,"R",0
437237,25, 25,"R",4,"R",1
437237,36, 36,"R",2,"R",1
437237,42, 42,"R",2,"R",1
437237,44, 44,"R",9,"R",5
437237,45, 45,"R",1,"R",0
437237,51, 51,"R",1,"R",0
437237,58,999,"R",20,"R",8
437237,98, 98,"R",1,"A",
437237,99, 99,"R",21,"R",8
437556,17, 17,"R",229,"R",75
437556,19, 19,"R",14,"R",0
437556,45, 45,"R",1,"Z",0
437556,58,999,"R",244,"R",75
437556,99, 99,"R",244,"R",75
437608,48, 48,"R",45,"R",5
437608,58,999,"R",45,"R",5
437608,98, 98,"R",1,"A",
437608,99, 99,"R",46,"R",5
437635,12, 12,"R",1,"Z",0
437635,47, 47,"R",1,"Z",0
437635,48, 48,"R",171,"R",54
437635,58,999,"R",173,"R",54
437635,99, 99,"R",173,"R",54
437723,34, 34,"R",19,"R",2
437723,58,999,"R",19,"R",2
437723,98, 98,"R",2,"A",
437723,99, 99,"R",21,"R",2
437732,48, 48,"R",13,"R",1
437732,58,999,"R",13,"R",1
437732,99, 99,"R",13,"R",1
437750, 1,  1,"R",1,"R",0
437750, 6,  6,"R",16,"R",2
437750, 8,  8,"R",1,"R",1
437750,12, 12,"R",1,"R",1
437750,13, 13,"R",2,"R",0
437750,17, 17,"R",1,"R",0
437750,18, 18,"R",1,"R",0
437750,19, 19,"R",1,"R",0
437750,21, 21,"R",2,"R",0
437750,32, 32,"R",1,"R",0
437750,39, 39,"R",2,"R",0
437750,45, 45,"R",3,"R",0
437750,48, 48,"R",1,"R",0
437750,53, 53,"R",1,"R",0
437750,54, 54,"R",1,"R",0
437750,58,999,"R",35,"R",4
437750,90, 90,"R",2,"R",0
437750,99, 99,"R",37,"R",4
437769,51, 51,"R",21,"R",2
437769,58,999,"R",21,"R",2
437769,99, 99,"R",21,"R",2
437778,48, 48,"R",219,"R",38
437778,58,999,"R",219,"R",38
437778,99, 99,"R",219,"R",38
437857,18, 18,"R",27,"R",15
437857,37, 37,"R",1,"Z",0
437857,58,999,"R",28,"R",15
437857,99, 99,"R",28,"R",15
437936, 6,  6,"R",92,"R",31
437936,58,999,"R",92,"R",31
437936,99, 99,"R",92,"R",31
438179, 4,  4,"R",23,"R",5
438179, 6,  6,"R",1,"Z",0
438179,58,999,"R",24,"R",5
438179,99, 99,"R",24,"R",5
438221,42, 42,"R",41,"R",4
438221,58,999,"R",41,"R",4
438221,99, 99,"R",41,"R",4
438258, 6,  6,"R",79,"R",31
438258,58,999,"R",79,"R",31
438258,99, 99,"R",79,"R",31
438285,12, 12,"R",116,"R",5
438285,58,999,"R",116,"R",5
438285,99, 99,"R",116,"R",5
438337,72, 72,"R",188,"R",10
438337,89,999,"R",188,"R",10
438337,99, 99,"R",188,"R",10
438504, 1,  1,"R",1,"R",1
438504, 6,  6,"R",605,"R",161
438504,15, 15,"R",3,"R",1
438504,19, 19,"R",1,"R",1
438504,30, 30,"R",1,"R",1
438504,32, 32,"R",8,"R",6
438504,37, 37,"R",3,"R",0
438504,41, 41,"R",1,"R",0
438504,47, 47,"R",1,"R",1
438504,53, 53,"R",1,"R",0
438504,54, 54,"R",1,"R",0
438504,58,999,"R",626,"R",172
438504,99, 99,"R",626,"R",172
438586, 1,  1,"R",1,"R",0
438586,13, 13,"R",62,"R",13
438586,58,999,"R",63,"R",13
438586,99, 99,"R",63,"R",13
438674,28, 28,"R",1,"R",1
438674,58,999,"R",1,"R",1
438674,98, 98,"R",1,"A",
438674,99, 99,"R",2,"R",1
438708,24, 24,"R",1,"R",1
438708,54, 54,"R",47,"R",27
438708,58,999,"R",48,"R",28
438708,99, 99,"R",48,"R",28
438735,18, 18,"R",13,"R",2
438735,58,999,"R",13,"R",2
438735,99, 99,"R",13,"R",2
438984,72, 72,"R",45,"R",26
438984,89,999,"R",45,"R",26
438984,99, 99,"R",45,"R",26
439118,16, 16,"R",5,"R",1
439118,53, 53,"R",56,"R",12
439118,58,999,"R",61,"R",13
439118,99, 99,"R",61,"R",13
439190, 6,  6,"R",3,"R",1
439190,12, 12,"R",1,"R",1
439190,20, 20,"R",1,"R",0
439190,53, 53,"R",268,"R",115
439190,58,999,"R",273,"R",117
439190,99, 99,"R",273,"R",117
439367, 6,  6,"R",54,"R",12
439367,32, 32,"R",1,"R",0
439367,58,999,"R",55,"R",12
439367,99, 99,"R",55,"R",12
439455,17, 17,"R",23,"Z",0
439455,18, 18,"R",1,"Z",0
439455,58,999,"R",24,"Z",0
439455,99, 99,"R",24,"Z",0
439473,11, 11,"R",36,"R",13
439473,24, 24,"R",30,"R",12
439473,58,999,"R",66,"R",25
439473,98, 98,"R",4,"A",
439473,99, 99,"R",70,"R",25
439491,22, 22,"R",73,"R",9
439491,58,999,"R",73,"R",9
439491,99, 99,"R",73,"R",9
439570,17, 17,"R",1,"R",0
439570,40, 40,"R",110,"R",12
439570,58,999,"R",111,"R",12
439570,99, 99,"R",111,"R",12
439622,36, 36,"R",107,"R",19
439622,58,999,"R",107,"R",19
439622,99, 99,"R",107,"R",19
439668, 4,  4,"R",254,"Z",0
439668,58,999,"R",254,"Z",0
439668,99, 99,"R",254,"Z",0
439686,12, 12,"R",6,"R",1
439686,58,999,"R",6,"R",1
439686,98, 98,"R",1,"A",
439686,99, 99,"R",7,"R",1
439701, 6,  6,"R",1,"Z",0
439701,42, 42,"R",1,"Z",0
439701,48, 48,"R",5,"R",3
439701,51, 51,"R",1,"Z",0
439701,55, 55,"R",1,"Z",0
439701,58,999,"R",9,"R",3
439701,99, 99,"R",9,"R",3
439738,22, 22,"R",53,"R",18
439738,28, 28,"R",1,"Z",0
439738,58,999,"R",54,"R",18
439738,99, 99,"R",54,"R",18
439747, 6,  6,"R",71,"R",3
439747,58,999,"R",71,"R",3
439747,99, 99,"R",71,"R",3
439774,12, 12,"R",45,"R",5
439774,58,999,"R",45,"R",5
439774,98, 98,"R",4,"A",
439774,99, 99,"R",49,"R",5
439792,12, 12,"R",32,"R",12
439792,26, 26,"R",1,"R",0
439792,58,999,"R",33,"R",12
439792,99, 99,"R",33,"R",12
439844,22, 22,"R",34,"R",28
439844,58,999,"R",34,"R",28
439844,99, 99,"R",34,"R",28
439862,29, 29,"R",1,"R",1
439862,38, 38,"R",1,"R",1
439862,58,999,"R",2,"R",2
439862,64, 64,"R",3,"R",1
439862,66, 66,"R",13,"R",10
439862,89,999,"R",16,"R",11
439862,98, 98,"R",4,"A",
439862,99, 99,"R",22,"R",13
439871, 6,  6,"R",10,"R",3
439871,58,999,"R",10,"R",3
439871,99, 99,"R",10,"R",3
439899,10, 10,"R",2,"R",2
439899,17, 17,"R",2,"R",2
439899,18, 18,"R",1,"R",1
439899,21, 21,"R",2,"R",2
439899,27, 27,"R",2,"R",2
439899,29, 29,"R",1,"R",0
439899,36, 36,"R",1,"R",0
439899,39, 39,"R",13,"R",11
439899,41, 41,"R",1,"R",1
439899,42, 42,"R",5,"R",2
439899,51, 51,"R",1,"R",1
439899,53, 53,"R",1,"R",0
439899,58,999,"R",32,"R",24
439899,90, 90,"R",1,"R",0
439899,99, 99,"R",33,"R",24
439932,40, 40,"R",45,"Z",0
439932,58,999,"R",45,"Z",0
439932,99, 99,"R",45,"Z",0
439969,12, 12,"R",54,"R",14
439969,58,999,"R",54,"R",14
439969,99, 99,"R",54,"R",14
440059,13, 13,"R",150,"R",57
440059,45, 45,"R",1,"R",1
440059,47, 47,"R",2,"R",1
440059,58,999,"R",153,"R",59
440059,99, 99,"R",153,"R",59
440101,13, 13,"R",45,"R",12
440101,58,999,"R",45,"R",12
440101,99, 99,"R",45,"R",12
440262,36, 36,"R",65,"R",25
440262,58,999,"R",65,"R",25
440262,99, 99,"R",65,"R",25
440271,22, 22,"R",66,"R",18
440271,28, 28,"R",2,"R",1
440271,58,999,"R",68,"R",19
440271,99, 99,"R",68,"R",19
440396, 1,  1,"R",1,"R",1
440396, 4,  4,"R",1,"R",1
440396, 5,  5,"R",1,"R",0
440396, 6,  6,"R",4,"R",3
440396, 9,  9,"R",1,"R",0
440396,12, 12,"R",1,"R",1
440396,13, 13,"R",2,"R",2
440396,16, 16,"R",33,"R",29
440396,17, 17,"R",1,"R",0
440396,18, 18,"R",1,"R",1
440396,19, 19,"R",1,"R",1
440396,20, 20,"R",2,"R",2
440396,22, 22,"R",4,"R",4
440396,23, 23,"R",1,"R",1
440396,26, 26,"R",2,"R",1
440396,30, 30,"R",3,"R",2
440396,37, 37,"R",1,"R",0
440396,40, 40,"R",1,"R",1
440396,41, 41,"R",3,"R",3
440396,42, 42,"R",1,"R",0
440396,48, 48,"R",1,"R",1
440396,51, 51,"R",2,"R",2
440396,53, 53,"R",7,"R",7
440396,56, 56,"R",1,"R",1
440396,58,999,"R",76,"R",64
440396,90, 90,"R",1,"R",1
440396,99, 99,"R",77,"R",65
440402, 5,  5,"R",293,"R",203
440402,29, 29,"R",1,"R",0
440402,37, 37,"R",1,"R",0
440402,47, 47,"R",1,"R",0
440402,48, 48,"R",1,"R",1
440402,58,999,"R",297,"R",204
440402,99, 99,"R",297,"R",204
440651,72, 72,"R",123,"R",67
440651,89,999,"R",123,"R",67
440651,99, 99,"R",123,"R",67
440730,36, 36,"R",122,"R",36
440730,58,999,"R",122,"R",36
440730,99, 99,"R",122,"R",36
440749,46, 46,"R",3,"Z",0
440749,58,999,"R",3,"Z",0
440749,99, 99,"R",3,"Z",0
440776,48, 48,"R",8,"R",3
440776,58,999,"R",8,"R",3
440776,99, 99,"R",8,"R",3
440794, 6,  6,"R",1,"R",1
440794, 8,  8,"R",1,"R",1
440794,21, 21,"R",1,"R",1
440794,34, 34,"R",90,"R",59
440794,36, 36,"R",26,"R",21
440794,39, 39,"R",1,"R",1
440794,58,999,"R",120,"R",84
440794,99, 99,"R",120,"R",84
440819, 6,  6,"R",1,"Z",0
440819,58,999,"R",1,"Z",0
440819,99, 99,"R",1,"Z",0
440828, 2,  2,"R",2,"R",1
440828, 4,  4,"R",1,"R",1
440828, 6,  6,"R",11,"R",10
440828, 8,  8,"R",4,"R",4
440828, 9,  9,"R",1,"R",0
440828,12, 12,"R",1,"R",1
440828,16, 16,"R",3,"R",3
440828,17, 17,"R",1,"R",0
440828,25, 25,"R",1,"R",1
440828,29, 29,"R",1,"R",1
440828,32, 32,"R",2,"R",2
440828,41, 41,"R",146,"R",131
440828,46, 46,"R",1,"R",0
440828,47, 47,"R",1,"R",1
440828,48, 48,"R",1,"R",1
440828,49, 49,"R",1,"R",1
440828,51, 51,"R",1,"R",1
440828,53, 53,"R",7,"R",7
440828,55, 55,"R",1,"R",0
440828,58,999,"R",187,"R",166
440828,78, 78,"R",1,"R",1
440828,89,999,"R",1,"R",1
440828,99, 99,"R",188,"R",167
440855,20, 20,"R",1,"Z",0
440855,35, 35,"R",1,"R",1
440855,40, 40,"R",1,"R",1
440855,48, 48,"R",130,"R",30
440855,58,999,"R",133,"R",32
440855,99, 99,"R",133,"R",32
440989,48, 48,"R",71,"R",20
440989,58,999,"R",71,"R",20
440989,99, 99,"R",71,"R",20
441025,45, 45,"R",63,"Z",0
441025,58,999,"R",63,"Z",0
441025,99, 99,"R",63,"Z",0
441052, 6,  6,"R",138,"R",28
441052,58,999,"R",138,"R",28
441052,99, 99,"R",138,"R",28
441070,26, 26,"R",27,"R",7
441070,58,999,"R",27,"R",7
441070,99, 99,"R",27,"R",7
441168,41, 41,"R",11,"R",3
441168,58,999,"R",11,"R",3
441168,98, 98,"R",1,"A",
441168,99, 99,"R",12,"R",3
441210, 4,  4,"R",343,"R",49
441210,58,999,"R",343,"R",49
441210,99, 99,"R",343,"R",49
441229, 4,  4,"R",35,"R",2
441229, 6,  6,"R",225,"R",20
441229, 8,  8,"R",1,"Z",0
441229,15, 15,"R",1,"Z",0
441229,22, 22,"R",1,"Z",0
441229,35, 35,"R",1,"R",0
441229,58,999,"R",264,"R",22
441229,99, 99,"R",264,"R",22
441256, 6,  6,"R",16,"R",12
441256,58,999,"R",16,"R",12
441256,99, 99,"R",16,"R",12
441371, 1,  1,"R",75,"R",5
441371, 2,  2,"R",2,"Z",0
441371, 4,  4,"R",17,"Z",0
441371, 5,  5,"R",43,"R",2
441371, 6,  6,"R",56,"R",2
441371, 8,  8,"R",14,"R",1
441371,10, 10,"R",6,"R",1
441371,12, 12,"R",161,"R",6
441371,13, 13,"R",187,"R",8
441371,15, 15,"R",2,"Z",0
441371,16, 16,"R",2,"Z",0
441371,17, 17,"R",70,"R",3
441371,18, 18,"R",44,"R",2
441371,19, 19,"R",8,"Z",0
441371,20, 20,"R",11,"Z",0
441371,21, 21,"R",31,"R",2
441371,22, 22,"R",74,"R",3
441371,23, 23,"R",9,"Z",0
441371,24, 24,"R",37,"R",1
441371,26, 26,"R",48,"R",1
441371,27, 27,"R",15,"Z",0
441371,28, 28,"R",56,"R",3
441371,29, 29,"R",34,"Z",0
441371,30, 30,"R",2,"Z",0
441371,31, 31,"R",11,"Z",0
441371,32, 32,"R",17,"R",1
441371,33, 33,"R",5,"Z",0
441371,34, 34,"R",38,"R",1
441371,35, 35,"R",9,"Z",0
441371,37, 37,"R",79,"R",3
441371,39, 39,"R",71,"R",4
441371,40, 40,"R",19,"Z",0
441371,41, 41,"R",4,"Z",0
441371,42, 42,"R",59,"R",1
441371,45, 45,"R",53,"R",6
441371,46, 46,"R",2,"Z",0
441371,47, 47,"R",74,"R",3
441371,48, 48,"R",159,"R",12
441371,49, 49,"R",3,"Z",0
441371,50, 50,"R",2,"Z",0
441371,51, 51,"R",32,"R",2
441371,53, 53,"R",9,"Z",0
441371,54, 54,"R",17,"Z",0
441371,55, 55,"R",15,"R",1
441371,58,999,"R",1682,"R",74
441371,78, 78,"R",2,"Z",0
441371,89,999,"R",2,"Z",0
441371,99, 99,"R",1684,"R",74
441380,12, 12,"R",37,"R",7
441380,58,999,"R",37,"R",7
441380,99, 99,"R",37,"R",7
441414,12, 12,"R",58,"R",3
441414,58,999,"R",58,"R",3
441414,99, 99,"R",58,"R",3
441423,12, 12,"R",191,"R",10
441423,58,999,"R",191,"R",10
441423,99, 99,"R",191,"R",10
441487,29, 29,"R",21,"R",3
441487,58,999,"R",21,"R",3
441487,99, 99,"R",21,"R",3
441496,20, 20,"R",6,"R",2
441496,29, 29,"R",25,"R",5
441496,58,999,"R",31,"R",7
441496,99, 99,"R",31,"R",7
441502,22, 22,"R",1,"Z",0
441502,28, 28,"R",109,"R",23
441502,58,999,"R",110,"R",23
441502,99, 99,"R",110,"R",23
441575,36, 36,"R",72,"Z",0
441575,58,999,"R",72,"Z",0
441575,99, 99,"R",72,"Z",0
441609, 6,  6,"R",1,"R",0
441609,34, 34,"R",2,"R",2
441609,36, 36,"R",4,"R",4
441609,58,999,"R",7,"R",6
441609,90, 90,"R",3,"R",3
441609,99, 99,"R",10,"R",9
441618,36, 36,"R",12,"Z",0
441618,58,999,"R",12,"Z",0
441618,99, 99,"R",12,"Z",0
441636,39, 39,"R",40,"R",1
441636,58,999,"R",40,"R",1
441636,99, 99,"R",40,"R",1
441645,39, 39,"R",16,"R",7
441645,58,999,"R",16,"R",7
441645,99, 99,"R",16,"R",7
441663,41, 41,"R",79,"R",3
441663,53, 53,"R",7,"R",2
441663,58,999,"R",86,"R",5
441663,99, 99,"R",86,"R",5
441672,42, 42,"R",32,"R",10
441672,58,999,"R",32,"R",10
441672,98, 98,"R",3,"A",
441672,99, 99,"R",35,"R",10
441690,72, 72,"R",2,"R",2
441690,89,999,"R",2,"R",2
441690,98, 98,"R",1,"A",
441690,99, 99,"R",3,"R",2
441706,72, 72,"R",116,"R",41
441706,89,999,"R",116,"R",41
441706,99, 99,"R",116,"R",41
441742,22, 22,"R",1,"Z",0
441742,48, 48,"R",263,"R",60
441742,58,999,"R",264,"R",60
441742,90, 90,"R",1,"Z",0
441742,99, 99,"R",265,"R",60
441760,22, 22,"R",11,"R",4
441760,29, 29,"R",1,"Z",0
441760,48, 48,"R",697,"R",406
441760,58,999,"R",709,"R",410
441760,99, 99,"R",709,"R",410
441788,22, 22,"R",1,"Z",0
441788,48, 48,"R",50,"R",20
441788,58,999,"R",51,"R",20
441788,99, 99,"R",51,"R",20
441830,45, 45,"R",1,"R",0
441830,49, 49,"R",9,"R",1
441830,53, 53,"R",1,"R",0
441830,58,999,"R",11,"R",1
441830,99, 99,"R",11,"R",1
441858,24, 24,"R",2,"Z",0
441858,37, 37,"R",1,"Z",0
441858,51, 51,"R",40,"R",8
441858,58,999,"R",43,"R",8
441858,99, 99,"R",43,"R",8
441876,51, 51,"R",13,"R",9
441876,58,999,"R",13,"R",9
441876,99, 99,"R",13,"R",9
441900,32, 32,"R",434,"R",395
441900,58,999,"R",434,"R",395
441900,98, 98,"R",2,"A",
441900,99, 99,"R",436,"R",395
441937, 6,  6,"R",626,"R",615
441937, 8,  8,"R",3,"R",2
441937,13, 13,"R",1,"R",1
441937,15, 15,"R",1,"R",1
441937,53, 53,"R",1,"R",1
441937,58,999,"R",632,"R",620
441937,90, 90,"R",3,"R",2
441937,99, 99,"R",635,"R",622
441982, 4,  4,"R",2,"R",1
441982, 6,  6,"R",9,"R",9
441982, 8,  8,"R",1,"R",1
441982, 9,  9,"R",2,"R",2
441982,12, 12,"R",1,"R",1
441982,15, 15,"R",1,"R",1
441982,19, 19,"R",1,"R",1
441982,22, 22,"R",1,"R",0
441982,23, 23,"R",1,"R",1
441982,24, 24,"R",3,"R",3
441982,25, 25,"R",9,"R",8
441982,26, 26,"R",1,"R",1
441982,29, 29,"R",2,"R",2
441982,32, 32,"R",2,"R",1
441982,33, 33,"R",2,"R",2
441982,34, 34,"R",5,"R",5
441982,36, 36,"R",2,"R",2
441982,37, 37,"R",1,"R",0
441982,40, 40,"R",1,"R",1
441982,41, 41,"R",2,"R",2
441982,42, 42,"R",4,"R",3
441982,48, 48,"R",3,"R",3
441982,50, 50,"R",1,"R",1
441982,51, 51,"R",4,"R",3
441982,53, 53,"R",6,"R",4
441982,55, 55,"R",1,"R",1
441982,58,999,"R",68,"R",59
441982,90, 90,"R",7,"R",6
441982,99, 99,"R",75,"R",65
442073,34, 34,"R",120,"R",17
442073,36, 36,"R",26,"R",4
442073,58,999,"R",146,"R",21
442073,99, 99,"R",146,"R",21
442134, 8,  8,"R",69,"R",11
442134,56, 56,"R",1,"R",1
442134,58,999,"R",70,"R",12
442134,99, 99,"R",70,"R",12
442240, 6,  6,"R",12,"R",5
442240,32, 32,"R",1,"R",1
442240,58,999,"R",13,"R",6
442240,99, 99,"R",13,"R",6
442329, 1,  1,"R",21,"R",19
442329, 2,  2,"R",2,"R",0
442329, 6,  6,"R",2,"R",1
442329,10, 10,"R",1,"R",1
442329,12, 12,"R",239,"R",92
442329,13, 13,"R",40,"R",23
442329,17, 17,"R",2,"R",1
442329,21, 21,"R",9,"R",9
442329,24, 24,"R",3,"R",2
442329,28, 28,"R",1,"R",0
442329,29, 29,"R",1,"R",0
442329,36, 36,"R",1,"R",1
442329,37, 37,"R",17,"R",14
442329,39, 39,"R",2,"R",2
442329,42, 42,"R",1,"R",1
442329,45, 45,"R",14,"R",9
442329,47, 47,"R",1,"R",0
442329,51, 51,"R",10,"R",8
442329,53, 53,"R",1,"R",0
442329,54, 54,"R",3,"R",3
442329,58,999,"R",371,"R",186
442329,99, 99,"R",371,"R",186
442356,34, 34,"R",1,"R",1
442356,42, 42,"R",90,"R",64
442356,55, 55,"R",1,"R",1
442356,58,999,"R",92,"R",66
442356,99, 99,"R",92,"R",66
442383,24, 24,"R",1,"R",0
442383,54, 54,"R",34,"R",22
442383,58,999,"R",35,"R",22
442383,99, 99,"R",35,"R",22
442426,17, 17,"R",1,"R",0
442426,29, 29,"R",43,"R",2
442426,58,999,"R",44,"R",2
442426,99, 99,"R",44,"R",2
442435,13, 13,"R",16,"R",4
442435,58,999,"R",16,"R",4
442435,99, 99,"R",16,"R",4
442444, 6,  6,"R",107,"R",25
442444,58,999,"R",107,"R",25
442444,99, 99,"R",107,"R",25
442523, 2,  2,"R",18,"R",7
442523, 6,  6,"R",1,"R",0
442523,58,999,"R",19,"R",7
442523,99, 99,"R",19,"R",7
442569, 1,  1,"R",37,"R",1
442569, 2,  2,"R",1,"Z",0
442569, 4,  4,"R",2,"R",1
442569, 5,  5,"R",45,"R",3
442569, 6,  6,"R",12,"Z",0
442569, 8,  8,"R",5,"Z",0
442569, 9,  9,"R",3,"Z",0
442569,10, 10,"R",1,"Z",0
442569,11, 11,"R",1,"Z",0
442569,12, 12,"R",19,"Z",0
442569,13, 13,"R",62,"R",4
442569,15, 15,"R",1,"Z",0
442569,17, 17,"R",18,"Z",0
442569,18, 18,"R",6,"Z",0
442569,19, 19,"R",5,"R",1
442569,20, 20,"R",5,"R",1
442569,21, 21,"R",13,"Z",0
442569,22, 22,"R",20,"R",1
442569,23, 23,"R",1,"Z",0
442569,24, 24,"R",3,"Z",0
442569,25, 25,"R",5,"Z",0
442569,26, 26,"R",18,"R",1
442569,27, 27,"R",6,"R",1
442569,28, 28,"R",45,"R",4
442569,29, 29,"R",19,"R",1
442569,31, 31,"R",1,"R",1
442569,33, 33,"R",2,"Z",0
442569,34, 34,"R",2,"Z",0
442569,35, 35,"R",3,"Z",0
442569,36, 36,"R",10,"Z",0
442569,37, 37,"R",27,"Z",0
442569,38, 38,"R",2,"R",1
442569,39, 39,"R",23,"R",3
442569,40, 40,"R",11,"Z",0
442569,41, 41,"R",2,"Z",0
442569,42, 42,"R",8,"Z",0
442569,45, 45,"R",25,"R",3
442569,46, 46,"R",2,"Z",0
442569,47, 47,"R",23,"R",1
442569,48, 48,"R",68,"R",3
442569,49, 49,"R",3,"Z",0
442569,51, 51,"R",9,"R",2
442569,53, 53,"R",5,"Z",0
442569,54, 54,"R",2,"Z",0
442569,55, 55,"R",3,"Z",0
442569,56, 56,"R",3,"Z",0
442569,58,999,"R",587,"R",33
442569,78, 78,"R",2,"R",1
442569,89,999,"R",2,"R",1
442569,90, 90,"R",1,"Z",0
442569,98, 98,"R",1,"A",
442569,99, 99,"R",591,"R",34
442602, 6,  6,"R",1,"R",0
442602,35, 35,"R",21,"R",8
442602,58,999,"R",22,"R",8
442602,99, 99,"R",22,"R",8
442611, 1,  1,"R",4,"R",0
442611, 2,  2,"R",1,"R",0
442611, 4,  4,"R",1,"R",1
442611, 5,  5,"R",3,"R",1
442611, 6,  6,"R",7,"R",4
442611, 8,  8,"R",6,"R",2
442611, 9,  9,"R",7,"R",5
442611,10, 10,"R",2,"R",1
442611,12, 12,"R",10,"R",0
442611,13, 13,"R",32,"R",14
442611,15, 15,"R",2,"R",0
442611,16, 16,"R",4,"R",2
442611,17, 17,"R",4,"R",3
442611,18, 18,"R",5,"R",1
442611,20, 20,"R",4,"R",1
442611,21, 21,"R",6,"R",3
442611,22, 22,"R",1,"R",0
442611,23, 23,"R",1,"R",1
442611,24, 24,"R",12,"R",7
442611,25, 25,"R",2,"R",0
442611,26, 26,"R",15,"R",9
442611,27, 27,"R",2,"R",2
442611,28, 28,"R",2,"R",0
442611,29, 29,"R",2,"R",2
442611,30, 30,"R",1,"R",0
